cityid,cidade,lat,long,diasfrom,date,text
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:43:51+00:00,Eu que nem loka na internet vendo a diferença entre corona gripe e resfriado com a minha mãe acordando de 5 em 5 min perguntando se tá dando febre kkgkfkfm 
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,1,2020-03-25 04:42:27+00:00,To morrendo de gripe tosse e o caralho a quatro tomara que seja coronga e eu morra logo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:41:03+00:00,Bom a voz da minha mãe melhorou bastante a tosse e o pigarro estão bem menores. Ok ela tá tomando dois remédios caríssimos e muito fortes tá fazendo inalação duas vezes por dia tá bebendo água pra caralho.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:40:08+00:00,papo reto rapaziada,tô tossindo de uns dias e agr acho que tô com febre 
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,1,2020-03-25 04:40:07+00:00,esse ponto do carnaval é estranho pq tipo ninguem sabia tlgd? ai entra esse ponto dos 14 dias que eu falei o povo foi pular carnaval achando que tava bem  e infectaram todo mundo pq nao sabiam q tava c a doença pelo oq eu vi no 5o dia vc so ta c tosse mas ja é o suficiente
160,Carapicuíba- São Paulo- Brazil,-23.52272,-46.835,1,2020-03-25 04:38:51+00:00,agora de eu ficar com febre não vou saber se é corona ou leptospirose
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:34:59+00:00,Ve o Vitor com filho me dá um orgulho mas me preocupa
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,1,2020-03-25 04:34:29+00:00,ate pq os numeros de hj sao resultados de 2 semanas atras e so ta na estatistica pessoas que DAO ENTRADA nos hospitais pra se internar que sao 20% dos casos so os outros 80% so terao dor de garganta febrezinha e tosse q foi oq eu tive
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:25:25+00:00,Meu pai morreu já 07 meses atrás com falta de ar pq era ex fumante morreu em casa pq o samu demorou 30 minutos pra chegar em nossa casa... No dia anterior a morte dele levei ele no hospital e o médico disse q ele estava bem e q devia ir pra casa descansar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:25:20+00:00,A OMS informou e eu achei de bom grado repassar. O CORONAVÍRUS antes de ir ao pulmão permanece na garganta até 4 dias esse é o tempo que a pessoa começa a ter tosse e dor de garganta. Se ela tomar muita água e realizar gargarejo com água morna sal e vinagre o vírus não+
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:23:28+00:00,Acordei com febre dinovo 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:23:03+00:00,Aqui fazendo uma inalação pra vê se melhora um pouco essa falta de ar
181,Capão Redondo- São Paulo- Brazil,-23.65507,-47.63244,1,2020-03-25 04:22:41+00:00,sente falta de ar? pode se somatização também vc tem ansiedade?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:22:40+00:00,Já pensou q as pessoas podem morrer em casa com falta de ar? Pq a recomendação é procurar ajuda em casos graves caso haja um caso grave o samu vai buscar a pessoa contaminada? Pq o Uber ñ vai... Ou a pessoa com falta de ar vai andando até o hospital?...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:17:42+00:00,só queria q a tosse fosse embora assim do nada
195,Mairinque- São Paulo- Brazil,-23.54583,-47.18333,1,2020-03-25 04:17:23+00:00,Miga do céu eu fico com falta de ar só de pensar que isso pode prolongar mais 2,3 semanas :(
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:16:22+00:00,Bonoro só pode estar com febre altíssima e tendo alucinações pra ter feito um pronunciamento desses. O mundo inteiro ta errado ele ta certo. Que Deus nos ajude.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:12:26+00:00,se pa eu peguei e sou full cagado de problemas respiratorios fumante ja tive pneumonia uahhuhuas a febre ja chegou to so aguardando os proximos capitulos rindo pra nao chorar...
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,1,2020-03-25 04:11:55+00:00,Mds ta me dando uma falta de ar
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,1,2020-03-25 04:10:35+00:00,Eu tô tendo tanta falta de ar e não é corona é ansiedade é notícia ruim atrás da outra só Deus viu 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:08:24+00:00,uma falta de ar horrivy achando que ia morrer (estou ha 2 semanas resfriado) era refluxo...... 
173,Caieiras- São Paulo- Brazil,-23.38134,-46.73815,1,2020-03-25 04:07:55+00:00,Tirando esse discurso desastrado mas uma coisa eu percebi no discurso desse lixo ele tá inspirando muito e falando muito pausadamente. Tá com dificuldade pra respirar @jairbolsonaro ? Coronavírus tá bem aí dentro?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:04:50+00:00,update: vou no hospital amanhã cedinho pq mesmo com remédio e banho frio minha febre não abaixa...... é isso amigos twitters volto amanhã aqui pós hospital 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:04:13+00:00,mandando audio da minha tosse seca pras pessoas no wpp confirmando q eu estou sim com o corona virus
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:03:58+00:00,Só quem é eleitor do pau no cu do presidente não estará de quarentena e qualquer falta de ar e febre alta deverá ser deixada de lado é só uma gripezinha. Façam churrasco na lage seus lixo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:02:53+00:00,Apesar de estar preocupada com minha situação meu foco principal é que ele melhore. Todo dia está sendo uma batalha de idas e vindas melhora e piora. A notícia boa é que nossa temperatura está normal e não temos tosse 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:02:21+00:00,Quarenta não é justificável nem pra um nem pra outro. Mas se fosse tomar medidas equivalentes no qual estão tomando com o Corona locais onde há surto de dengue chincungunha febre amarela deveriam ser isolados.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:01:55+00:00,A única forma de morrer que mais me apavora É MORRER DE FALTA DE AR.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 04:01:29+00:00,Então já está em 4,47% pra algo que começou abaixo de 2%. Eu não arrisco em contrair. Tenho 46 anos sofri de bronquite e asma por quase 20 anos. Posso morrer de qualquer coisa MENOS DE FALTA DE AR.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:59:37+00:00,indo dormir com febre e dor de garganta… não vou surtar não vou surtar 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:55:42+00:00,to com tosse coriza e falta de ar. se der febre é só enterrar galera
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:55:22+00:00,to sentindo falta de ar e dorzinha no peito se algo acontecer eu amo vocês 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:53:34+00:00,não sei mais se to com febre porque to preocupado ou se to preocupado porque to com febre e vamos de looping
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:50:34+00:00,37.3 é febre?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:46:59+00:00,assim como é a Aids a Dengue a H1N1 Febre Amarela de um lado politicagem pra vaga Presidencial do outro um Presidente que sempre falou besteiras resumindo eles tão nem aí pra sua saúde! E aí é mais fácil deixar o povo neste briguinha de quem votou em quem!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:46:43+00:00,Segundo uma amiga médica: geralmente ansiedade dá dificuldade pra inspirar e sensação de aperto no peito problemas pulmonares dão dificuldade pra expirar e tosse 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:45:56+00:00,Que vacilo em presidente? Moro com meus pais meu trabalho convivo com bastante febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:43:54+00:00,Falou a pessoa que sente uma febre já acha que e corona
181,Capão Redondo- São Paulo- Brazil,-23.65507,-47.63244,1,2020-03-25 03:42:30+00:00,isto eh apenas uma tosse ou
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:37:20+00:00,vodka da calor... tomara que não seja febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:35:31+00:00,Cappelanes eu tive Pneumonia Dupla em 83 quando trabalhava na Tv. Parecia que eu tinha um saco plástico no peito. A gente puxa o ar mas falta. Febre altíssima. Delirante. Eu aposto minhas fichas que você teve essa mamona chinesa.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:35:29+00:00,Aí você acorda com coriza depois dor de garganta e começa a tossir chega à noite e da falta de ar e frio tu faz a bombinha da asma rezando para não ser COVID-19 não sei diferenciar se to com crise forte de asma ou com essa merda
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:34:50+00:00,cara na cara pele na pele suor pingando e o corpo em febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:34:23+00:00,Como falei antes se tiver febre liga pra eles e se isolem!
154,Itaquera- São Paulo- Brazil,-23.53409,-46.4447,1,2020-03-25 03:34:16+00:00,sim eu tenho uma doença To com febre amar ela
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:34:06+00:00,Eu com febre alta e não contando pra minha mãe porque ela vai achar que é corona sendo que é só a minha sinusite crônica que eu lido desde os 3 anos. Minha garganta tá suave e não to com dificuldade pra respirar só congestionadaça mesmo.
154,Itaquera- São Paulo- Brazil,-23.53409,-46.4447,1,2020-03-25 03:33:32+00:00,Sim eu tenho uma doença to com a febre amar ela
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:33:24+00:00,Não era para Alcolumbre estar na UTI ou em casa com falta de ar? Se tá em casa e falta de vergonha....
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:32:13+00:00,Carai num tô gostando dessa tosse
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:29:45+00:00,Acabei de surtar e quando percebi tava gritando EU NÃO AGUENTO MAIS PENSAR EM CORONAVIRUS EU SO PENSEI HJ QUANDO MEDI MINHA FEBRE PORÉM TO NORMAL ENTÃO FODASSE Q tristeza meu Deus n sabia w isso tava dentro de mim
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:28:06+00:00,Eu to com falta de ar aí fui pesquisar o preço porque faço inalação com isso e o primeiro link é essa matéria A GENTE VAI MORRE
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:27:07+00:00,graças a Deus eu já tava achando q tava c febre &amp; coronavírus
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:24:26+00:00,Berotec é/era o único remédio que fazia melhorar minha falta de ar quando a bronquite ataca vou morrer *não é coronga (eu espero) é pó da obra que tão fazendo em casa
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:20:36+00:00,Todo outono me da tosse alérgica e eu só quero que essa passe logo pra eu parar de achar que to com corona
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:20:00+00:00,Mas se persistir e ter febre liga pra eles!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:19:03+00:00,#ForaBolsonaros #ForaBolsonaro Ainda fala em Deus. Não tem nada de religioso menos ainda de cristão aceitar por qualquer motivo q seja uma solução que coloque em risco de morte por falta de ar gde número de pessoas com + de 60 anos e mais novos que isso que não tenham saúde
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:18:47+00:00,De bruços não da pra dormir de lado ele fica chutando viro p cima e ele fica quieto mas eu tenho falta de ar ou seja não durmo.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:18:22+00:00,Q dor de cabeça q febre e gripe do demonio 
152,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,1,2020-03-25 03:17:39+00:00,Q falta de ar não sei se é ansiedade raiva do presidente ou outra coisa.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:13:45+00:00,...tá ai Davi Uip zoado porque não http://usava.Eu hein.Quem achar e puder USE,tem muita gente que tosse pro ar e ninguém sabe ao certo quanto tempo esse vírus fica no ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:13:39+00:00,“Ainda que os sintomas mais severos tenham diminuído sinto ainda um forte cansaço e uma tosse residual da qual não consigo me livrar. Qualquer atividade física como andar acaba me deixando exausto por horas” acrescentou Van der Burgh que concluiu: “A Covid-19 não é piada”. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:13:29+00:00,vai pra rua pega essa desgraça e depois vem dar risadinha no twitter de novo. mas não reclama da falta de ar não!!!!!! é só uma gripezinha ;)
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:12:49+00:00,Nossa gente. Eu tô muito resfriado. Agora deu febre. Tô de cama me sentindo a esposa do Dustin Hoffman naquele filme sobre ebola zaire. senhor se for minha hora me leve pq eu não aguento mais o Bolsonaro
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:11:23+00:00,Quem está com pneumonia tosse extremamente seca a 40 dias náuseas respiração curta dores tórax e costas fraqueza poderá realizar o TESTE? TERÁ NAS UBS PRÓXIMAS ONDE SOMOS PACIENTES? GRATA! 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:09:18+00:00,Acho que to com corona. Tosse seca dor no pulmão e na garganta. Se amanhã não acordar melhor já sabe
319,Sítio Jardim Primavera- São Paulo- Brazil,-23.18833,-46.57778,1,2020-03-25 03:08:13+00:00,Febre ok
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:07:38+00:00,Lgc todos estão exagerando nisso puta palhaçada. “ aí to com tosse to com corona” bla bla bla
160,Carapicuíba- São Paulo- Brazil,-23.52272,-46.835,1,2020-03-25 03:07:30+00:00,Coronavirus e Ansiedade não combinam. Você nunca sabe a origem da sua falta de ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:06:52+00:00,A bad bateu forte e falta de ar também boa noite pra vocês 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:06:01+00:00,minha vó me ligou falando que comprou um xarope pra mim pq eu estou com tosse aí gente não aguento de amores
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 03:00:55+00:00,Certeza que ele vai sair e já sentir falta de ar
197,Guaianases- São Paulo- Brazil,-23.54786,-46.41569,1,2020-03-25 02:59:06+00:00,Padre padre vc vai arder... . . . . . . . . . . . . . Em febre de pegar o coroa vírus!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:58:07+00:00,e vamos de febre mas sei que não é corona é febre de estresse e ansiedade sempre tenho...
156,Poá- São Paulo- Brazil,-23.52806,-46.34472,1,2020-03-25 02:57:05+00:00,Fiquei andando de pé descalço pela casa agora estou com tosse justo quando eu não poderia ter NADA
164,Itu- São Paulo- Brazil,-23.26417,-47.29917,1,2020-03-25 02:55:38+00:00,Tomara que esse véio do caraio afogue na própria tosse E MORRA de corona velho fedorento filha da puta assassino puta q pariu eu to muito brava
152,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,1,2020-03-25 02:54:32+00:00,TOSSE NELE TIAGO
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:51:17+00:00,meu deus eu tava com um pouco de dificuldade pra respirar fiz inalação e piorou (????????????)
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,1,2020-03-25 02:50:49+00:00,Não confunda falta de ar com pânico viu? Para saber se é um ou outro faça aquela coisa de respirar em um saco de papel. Se com isso se acalmar e começar a respirar melhor era pânico mesmo. Claro faça somente se achar que está com falta de ar tá? Mantenha a calma sempre. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:49:46+00:00,O resto do mundo está errado e só mito correto ? Existe alguma vacina que o seu mito fez? Existe alguma maneira de evitar o contágio ? Imbecil eu sou imbecil ! Vc já viu uma pessoa morrer com falta de ar na sua frente pelo colapso da H1N1 eu já vi e garanto a vc Covid19 e pior
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:45:23+00:00,Dor de cabeça enjoo falta de ar vontade de chorar descontroladamente prazer isso é uma crise de ansiedade
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:43:54+00:00,Batoré tá com febre gente Corona sabe...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:43:25+00:00,to tendo a pior crise de tosse da minha vida e não posso ir procurar médico pq está um caos
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:42:52+00:00,Nós já temos essa liderança Batoré. Tá com febre ou sem febre?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:41:13+00:00,Tosse coletiva no Bolsonaro por favor
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:41:07+00:00,Só não vou sair na rua como meu presidente @jairbolsonaro mandou porque na época da @dilmabr eu não estoquei vento e agora se eu pegar #coronavirusnobrasil corro risco de ficar com falta de ar! #voltadilma #ForaBolsonaro #coronavirusnobrasil #pronunciamento
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,1,2020-03-25 02:40:51+00:00,o dia todo sentindo falta de ar e agora ta me dando calafrio ô meu deus
